-0.04208,2.4
-0.042071997,2.4
-0.042064,2.4
-0.042056003,2.48
-0.042048,2.4
-0.042040003,2.32
-0.042032,2.48
-0.042024,2.32
-0.042016,2.32
-0.042008,2.32
-0.042,2.4
-0.041992,2.48
-0.041984,2.48
-0.041976,2.4
-0.041968,2.4
-0.04196,2.32
-0.041952,2.4
-0.041944,2.4
-0.041936,2.4
-0.041928,2.32
-0.04192,2.32
-0.041912,2.48
-0.041904,2.4
-0.041896,2.4
-0.041888,2.4
-0.04188,2.48
-0.041872,2.32
-0.041864,2.4
-0.041855997,2.4
-0.041848,2.4
-0.041839997,2.4
-0.041832,2.4
-0.041823997,2.4
-0.041816,2.4
-0.041808003,2.48
-0.0418,2.48
-0.041792003,2.48
-0.041784,2.48
-0.041776,2.32
-0.041768,2.4
-0.04176,2.4
-0.041752,2.4
-0.041744,2.4
-0.041736,2.4
-0.041728,2.32
-0.04172,2.4
-0.041712,2.4
-0.041704,2.4
-0.041696,2.4
-0.041688,2.4
-0.04168,2.4
-0.041672,2.48
-0.041664,2.32
-0.041656,2.4
-0.041648,2.4
-0.04164,2.32
-0.041632,2.4
-0.041623997,2.48
-0.041616,2.4
-0.041607997,2.32
-0.0416,2.4
-0.041591997,2.4
-0.041584,2.48
-0.041575997,2.4
-0.041568,2.4
-0.041560003,2.4
-0.041552,2.4
-0.041544,2.48
-0.041536,2.4
-0.041528,2.48
-0.04152,2.48
-0.041512,2.4
-0.041504,2.4
-0.041496,2.48
-0.041488,2.32
-0.04148,2.4
-0.041472,2.4
-0.041464,2.48
-0.041456,2.32
-0.041448,2.48
-0.04144,2.4
-0.041432,2.4
-0.041424,2.32
-0.041416,2.4
-0.041408,2.48
-0.0414,2.4
-0.041392,2.32
-0.041384,2.48
-0.041375997,2.4
-0.041368,2.4
-0.041359997,2.4
-0.041352,2.48
-0.041343997,2.4
-0.041336,2.4
-0.041327997,2.4
-0.04132,2.4
-0.041312003,2.4
-0.041304,2.32
-0.041296,2.48
-0.041288,2.4
-0.04128,2.4
-0.041272,2.4
-0.041264,2.4
-0.041256,2.48
-0.041248,2.48
-0.04124,2.48
-0.041232,2.4
-0.041224,2.4
-0.041216,2.4
-0.041208,2.4
-0.0412,2.4
-0.041192,2.48
-0.041184,0.08
-0.041176,0.08
-0.041168,0.16
-0.04116,0.08
-0.041152,0.16
-0.041144,0.08
-0.041136,0.08
-0.041127997,0.08
-0.04112,0.08
-0.041111997,0.16
-0.041104,0.08
-0.041095997,0.08
-0.041088,0.08
-0.041080003,0.08
-0.041072,0.16
-0.041064003,0.08
-0.041056,0.08
-0.041048,0.08
-0.04104,0.16
-0.041032,0.08
-0.041024,0.08
-0.041016,0.08
-0.041008,0.08
-0.041,0.08
-0.040992,0.08
-0.040984,0.16
-0.040976,0.08
-0.040968,0.16
-0.04096,0.16
-0.040952,0.08
-0.040944,0.08
-0.040936,0.08
-0.040928,0.08
-0.04092,0.08
-0.040912,0.08
-0.040904,0.16
-0.040896,0.08
-0.040888,0.08
-0.040879997,0.08
-0.040872,0.16
-0.040863997,0.16
-0.040856,0.08
-0.040847997,0.08
-0.04084,0.08
-0.040832003,0.16
-0.040824,0.08
-0.040816003,0.08
-0.040808,0.08
-0.0408,0.08
-0.040792,0.16
-0.040784,0.16
-0.040776,0.08
-0.040768,0.08
-0.04076,0.16
-0.040752,0.16
-0.040744,0.08
-0.040736,0.08
-0.040728,0.08
-0.04072,0.08
-0.040712,0.08
-0.040704,0.16
-0.040696,0.08
-0.040688,0.08
-0.04068,0.24
-0.040672,0.08
-0.040664,0.08
-0.040656,0.08
-0.040648,0.16
-0.04064,0.08
-0.040631997,0.08
-0.040624,0.16
-0.040615997,0.08
-0.040608,0.08
-0.040599997,0.08
-0.040592,0.08
-0.040584003,0.08
-0.040576,0.16
-0.040568003,0.08
-0.04056,0.16
-0.040552,0.08
-0.040544,0.08
-0.040536,0.08
-0.040528,0.16
-0.04052,0.24
-0.040512,0.08
-0.040504,0.08
-0.040496,0.08
-0.040488,0.08
-0.04048,0.08
-0.040472,0.24
-0.040464,0.16
-0.040456,0.08
-0.040448,0.08
-0.04044,0.08
-0.040432,0.08
-0.040424,0.16
-0.040416,0.16
-0.040408,0.16
-0.040399997,0.16
-0.040392,0.24
-0.040383997,0.08
-0.040376,0.08
-0.040367997,0.08
-0.04036,0.16
-0.040351997,0.08
-0.040344,0.08
-0.040336003,0.08
-0.040328,0.08
-0.04032,0.16
-0.040312,0.08
-0.040304,0.16
-0.040296,0.16
-0.040288,0.08
-0.04028,0.08
-0.040272,0.16
-0.040264,0.16
-0.040256,0.08
-0.040248,0.08
-0.04024,0.08
-0.040232,0.16
-0.040224,0.24
-0.040216,0.16
-0.040208,0.08
-0.0402,0.08
-0.040192,0.16
-0.040184,0.08
-0.040176,0.08
-0.040168,0.08
-0.04016,0.16
-0.040151997,0.16
-0.040144,0.16
-0.040135997,0.16
-0.040128,0.08
-0.040119997,0.08
-0.040112,0.08
-0.040104003,0.16
-0.040096,0.08
-0.040088003,0.08
-0.04008,0.08
-0.040072,0.16
-0.040064,0.16
-0.040056,0.08
-0.040048,0.08
-0.04004,0.08
-0.040032,0.16
-0.040024,0.08
-0.040016,0.16
-0.040008,0.08
-0.04,0.08
-0.039992,0.08
-0.039984,0.08
-0.039976,0.08
-0.039968,0.08
-0.03996,0.08
-0.039952,0.08
-0.039944,0.16
-0.039936,0.16
-0.039928,0.08
-0.03992,0.08
-0.039912,0.08
-0.039903997,0.16
-0.039896,0.08
-0.039887997,0.16
-0.03988,0.08
-0.039871997,0.08
-0.039864,0.16
-0.039856003,0.08
-0.039848,0.08
-0.039840003,0.16
-0.039832,0.16
-0.039824,0.16
-0.039816,0.16
-0.039808,0.08
-0.0398,0.16
-0.039792,0.08
-0.039784,0.08
-0.039776,0.08
-0.039768,0.08
-0.03976,0.16
-0.039752,0.16
-0.039744,0.08
-0.039736,0.08
-0.039728,0.08
-0.03972,0.08
-0.039712,0.16
-0.039704,0.08
-0.039696,0.16
-0.039688,0.08
-0.03968,0.08
-0.039672,0.16
-0.039664,0.16
-0.039655997,0.16
-0.039648,0.08
-0.039639997,0.08
-0.039632,0.08
-0.039623997,0.08
-0.039616,0.08
-0.039608003,0.08
-0.0396,0.16
-0.039592003,0.08
-0.039584,0.08
-0.039576,0.08
-0.039568,0.16
-0.03956,0.08
-0.039552,0.08
-0.039544,0.24
-0.039536,0.08
-0.039528,0.16
-0.03952,0.08
-0.039512,0.24
-0.039504,0.16
-0.039496,0.16
-0.039488,0.16
-0.03948,0.08
-0.039472,0.24
-0.039464,0.08
-0.039456,0.16
-0.039448,0.16
-0.03944,0.08
-0.039432,0.16
-0.039424,0.16
-0.039416,0.08
-0.039407997,0.08
-0.0394,0.08
-0.039391997,0.16
-0.039384,0.08
-0.039375997,0.24
-0.039368,0.16
-0.039360003,0.08
-0.039352,0.08
-0.039344,0.08
-0.039336,0.08
-0.039328,0.16
-0.03932,0.16
-0.039312,0.08
-0.039304,0.08
-0.039296,0.08
-0.039288,0.08
-0.03928,0.08
-0.039272,0.16
-0.039264,0.08
-0.039256,0.08
-0.039248,0.24
-0.03924,0.08
-0.039232,0.08
-0.039224,0.16
-0.039216,0.16
-0.039208,0.08
-0.0392,0.08
-0.039192,0.08
-0.039184,0.16
-0.039175997,0.08
-0.039168,0.08
-0.039159997,0.16
-0.039152,0.08
-0.039143997,0.16
-0.039136,0.08
-0.039127997,0.16
-0.03912,0.24
-0.039112003,0.08
-0.039104,0.16
-0.039096,0.08
-0.039088,0.08
-0.03908,0.16
-0.039072,0.08
-0.039064,0.08
-0.039056,0.08
-0.039048,0.08
-0.03904,0.08
-0.039032,0.16
-0.039024,0.16
-0.039016,0.08
-0.039008,0.08
-0.039,0.16
-0.038992,0.16
-0.038984,0.08
-0.038976,0.16
-0.038968,0.08
-0.03896,0.16
-0.038952,0.24
-0.038944,0.08
-0.038936,0.08
-0.038927997,0.16
-0.03892,0.16
-0.038911997,0.24
-0.038904,0.08
-0.038895997,0.08
-0.038888,0.08
-0.038880003,0.08
-0.038872,0.08
-0.038864003,0.08
-0.038856,0.16
-0.038848,0.08
-0.03884,0.08
-0.038832,0.08
-0.038824,0.24
-0.038816,0.08
-0.038808,0.08
-0.0388,0.16
-0.038792,0.08
-0.038784,0.16
-0.038776,0.08
-0.038768,0.08
-0.03876,0.08
-0.038752,0.16
-0.038744,0.16
-0.038736,0.16
-0.038728,0.16
-0.03872,0.16
-0.038712,0.16
-0.038704,0.16
-0.038696,0.24
-0.038688,0.08
-0.038679997,0.08
-0.038672,0.24
-0.038663997,0.08
-0.038656,0.24
-0.038647997,0.08
-0.03864,0.16
-0.038632003,0.08
-0.038624,0.08
-0.038616003,0.08
-0.038608,0.16
-0.0386,0.08
-0.038592,0.16
-0.038584,0.08
-0.038576,0.16
-0.038568,0.08
-0.03856,0.16
-0.038552,0.16
-0.038544,0.08
-0.038536,0.16
-0.038528,0.24
-0.03852,0.08
-0.038512,0.08
-0.038504,0.08
-0.038496,0.16
-0.038488,0.16
-0.03848,0.08
-0.038472,0.08
-0.038464,0.08
-0.038456,0.16
-0.038448,0.08
-0.03844,0.08
-0.038431997,0.08
-0.038424,0.08
-0.038415997,0.08
-0.038408,0.08
-0.038399997,0.24
-0.038392,0.08
-0.038384003,0.08
-0.038376,0.08
-0.038368003,0.08
-0.03836,0.08
-0.038352,0.08
-0.038344,0.08
-0.038336,0.08
-0.038328,0.08
-0.03832,0.08
-0.038312,0.08
-0.038304,0.08
-0.038296,0.08
-0.038288,0.08
-0.03828,0.08
-0.038272,0.08
-0.038264,0.08
-0.038256,0.16
-0.038248,0.08
-0.03824,0.08
-0.038232,0.08
-0.038224,0.08
-0.038216,0.08
-0.038208,0.08
-0.0382,0.08
-0.038192,0.08
-0.038183997,0.08
-0.038176,0.08
-0.038167997,0.08
-0.03816,0.16
-0.038151997,0.24
-0.038144,0.08
-0.038136003,0.08
-0.038128,0.08
-0.03812,0.08
-0.038112,0.08
-0.038104,0.24
-0.038096,0.08
-0.038088,0.08
-0.03808,0.16
-0.038072,0.08
-0.038064,0.16
-0.038056,0.08
-0.038048,0.16
-0.03804,0.08
-0.038032,0.16
-0.038024,0.16
-0.038016,0.08
-0.038008,0.08
-0.038,0.16
-0.037992,0.08
-0.037984,0.08
-0.037976,0.08
-0.037968,0.16
-0.03796,0.08
-0.037951997,0.08
-0.037944,0.08
-0.037935997,0.24
-0.037928,0.16
-0.037919997,0.08
-0.037912,0.08
-0.037903997,0.08
-0.037896,0.08
-0.037888003,0.08
-0.03788,0.08
-0.037872,0.08
-0.037864,0.08
-0.037856,0.16
-0.037848,0.08
-0.03784,0.08
-0.037832,0.08
-0.037824,0.08
-0.037816,0.08
-0.037808,0.16
-0.0378,0.08
-0.037792,0.08
-0.037784,0.16
-0.037776,0.08
-0.037768,0.08
-0.03776,0.08
-0.037752,0.08
-0.037744,0.08
-0.037736,0.08
-0.037728,0.08
-0.03772,0.24
-0.037712,0.08
-0.037703997,0.08
-0.037696,0.08
-0.037687997,0.08
-0.03768,0.08
-0.037671997,0.08
-0.037664,0.08
-0.037656003,0.08
-0.037648,0.08
-0.037640003,0.16
-0.037632,0.08
-0.037624,0.08
-0.037616,0.08
-0.037608,0.16
-0.0376,0.08
-0.037592,0.08
-0.037584,0.08
-0.037576,0.08
-0.037568,0.16
-0.03756,0.08
-0.037552,0.08
-0.037544,0.08
-0.037536,0.08
-0.037528,0.08
-0.03752,0.16
-0.037512,0.24
-0.037504,0.16
-0.037496,0.08
-0.037488,0.08
-0.03748,0.08
-0.037472,0.08
-0.037464,0.08
-0.037455997,0.08
-0.037448,0.08
-0.037439997,0.08
-0.037432,0.08
-0.037423997,0.08
-0.037416,0.08
-0.037408003,0.16
-0.0374,0.08
-0.037392003,0.16
-0.037384,0.08
-0.037376,0.16
-0.037368,0.08
-0.03736,0.08
-0.037352,0.08
-0.037344,0.08
-0.037336,0.08
-0.037328,0.16
-0.03732,0.08
-0.037312,0.08
-0.037304,0.08
-0.037296,0.08
-0.037288,0.08
-0.03728,0.08
-0.037272,0.08
-0.037264,0.08
-0.037256,-0.08
-0.037248,0.08
-0.03724,0.08
-0.037232,0.08
-0.037224,0.08
-0.037216,0.08
-0.037207997,0.16
-0.0372,0.08
-0.037191997,0.08
-0.037184,0.08
-0.037175997,0.16
-0.037168,0.08
-0.037160003,0.08
-0.037152,0.16
-0.037144003,0.08
-0.037136,0.08
-0.037128,-0.08
-0.03712,0.08
-0.037112,0.08
-0.037104,0.08
-0.037096,0.08
-0.037088,0.08
-0.03708,0.16
-0.037072,0.08
-0.037064,0.08
-0.037056,0.08
-0.037048,0.08
-0.03704,0.08
-0.037032,0.08
-0.037024,0.08
-0.037016,0.08
-0.037008,0.08
-0.037,0.08
-0.036992,0.08
-0.036984,0.16
-0.036975997,0.08
-0.036968,0.24
-0.036959997,2.48
-0.036952,2.4
-0.036943997,2.4
-0.036936,2.4
-0.036927997,2.4
-0.03692,2.32
-0.036912003,2.4
-0.036904,2.4
-0.036896,2.4
-0.036888,2.4
-0.03688,2.32
-0.036872,2.4
-0.036864,2.32
-0.036856,2.4
-0.036848,2.4
-0.03684,2.32
-0.036832,2.4
-0.036824,2.4
-0.036816,2.48
-0.036808,2.4
-0.0368,2.4
-0.036792,2.4
-0.036784,2.4
-0.036776,2.4
-0.036768,2.4
-0.03676,2.32
-0.036752,2.4
-0.036744,2.4
-0.036736,2.4
-0.036727997,2.4
-0.03672,2.48
-0.036711997,2.4
-0.036704,2.48
-0.036695997,2.32
-0.036688,2.4
-0.036680003,2.4
-0.036672,2.4
-0.036664003,2.48
-0.036656,2.4
-0.036648,2.4
-0.03664,2.4
-0.036632,2.32
-0.036624,2.4
-0.036616,2.4
-0.036608,2.4
-0.0366,2.4
-0.036592,2.4
-0.036584,2.4
-0.036576,2.32
-0.036568,2.32
-0.03656,2.4
-0.036552,2.32
-0.036544,2.4
-0.036536,2.4
-0.036528,2.4
-0.03652,2.32
-0.036512,2.32
-0.036504,2.4
-0.036496,2.4
-0.036488,2.4
-0.036479997,2.4
-0.036472,2.4
-0.036463997,2.4
-0.036456,2.4
-0.036447997,2.32
-0.03644,2.4
-0.036432003,2.48
-0.036424,2.4
-0.036416003,2.48
-0.036408,2.48
-0.0364,2.4
-0.036392,2.32
-0.036384,2.32
-0.036376,2.4
-0.036368,2.32
-0.03636,2.4
-0.036352,2.32
-0.036344,2.4
-0.036336,2.4
-0.036328,2.32
-0.03632,2.4
-0.036312,2.32
-0.036304,2.32
-0.036296,2.4
-0.036288,2.32
-0.03628,2.48
-0.036272,2.4
-0.036264,2.4
-0.036256,2.4
-0.036248,2.32
-0.03624,2.48
-0.036231997,2.32
-0.036224,2.4
-0.036215997,2.4
-0.036208,2.32
-0.036199997,2.4
-0.036192,2.4
-0.036184003,2.4
-0.036176,2.4
-0.036168003,2.4
-0.03616,2.4
-0.036152,2.32
-0.036144,2.32
-0.036136,2.4
-0.036128,2.4
-0.03612,2.4
-0.036112,2.4
-0.036104,2.48
-0.036096,2.48
-0.036088,2.4
-0.03608,2.32
-0.036072,2.4
-0.036064,2.32
-0.036056,2.32
-0.036048,2.4
-0.03604,2.32
-0.036032,2.4
-0.036024,2.32
-0.036016,2.32
-0.036008,2.32
-0.036,2.4
-0.035992,2.4
-0.035983997,2.4
-0.035976,2.32
-0.035967997,2.32
-0.03596,2.32
-0.035951997,2.32
-0.035944,2.32
-0.035936003,2.4
-0.035928,2.32
-0.035920003,2.4
-0.035912,2.32
-0.035904,2.4
-0.035896,2.48
-0.035888,2.4
-0.03588,2.48
-0.035872,2.32
-0.035864,2.48
-0.035856,2.32
-0.035848,2.4
-0.03584,2.32
-0.035832,2.32
-0.035824,2.32
-0.035816,2.4
-0.035808,2.4
-0.0358,2.4
-0.035792,2.32
-0.035784,2.32
-0.035776,2.4
-0.035768,2.4
-0.03576,2.32
-0.035751997,2.4
-0.035744,2.4
-0.035735997,2.32
-0.035728,2.48
-0.035719997,2.4
-0.035712,2.4
-0.035703997,2.32
-0.035696,2.32
-0.035688003,2.32
-0.03568,2.4
-0.035672,2.32
-0.035664,2.32
-0.035656,2.4
-0.035648,2.4
-0.03564,2.32
-0.035632,2.32
-0.035624,2.32
-0.035616,2.4
-0.035608,2.4
-0.0356,2.32
-0.035592,2.32
-0.035584,2.32
-0.035576,2.4
-0.035568,2.4
-0.03556,2.4
-0.035552,2.32
-0.035544,2.32
-0.035536,2.4
-0.035528,2.4
-0.03552,2.32
-0.035512,2.4
-0.035503997,2.4
-0.035496,2.32
-0.035487997,2.4
-0.03548,2.48
-0.035471997,2.4
-0.035464,2.4
-0.035456003,2.4
-0.035448,2.48
-0.035440003,2.32
-0.035432,2.32
-0.035424,2.32
-0.035416,2.4
-0.035408,2.4
-0.0354,2.32
-0.035392,2.32
-0.035384,2.4
-0.035376,2.32
-0.035368,2.32
-0.03536,2.32
-0.035352,2.32
-0.035344,2.48
-0.035336,2.4
-0.035328,2.4
-0.03532,2.4
-0.035312,2.32
-0.035304,2.32
-0.035296,2.32
-0.035288,2.4
-0.03528,2.48
-0.035272,2.4
-0.035264,2.48
-0.035255997,2.4
-0.035248,2.4
-0.035239997,2.4
-0.035232,2.32
-0.035223997,2.32
-0.035216,2.4
-0.035208003,2.32
-0.0352,2.4
-0.035192003,2.32
-0.035184,2.4
-0.035176,2.48
-0.035168,2.4
-0.03516,2.4
-0.035152,2.32
-0.035144,2.32
-0.035136,2.48
-0.035128,2.4
-0.03512,2.32
-0.035112,2.4
-0.035104,2.4
-0.035096,2.4
-0.035088,2.32
-0.03508,2.4
-0.035072,2.4
-0.035064,2.32
-0.035056,2.32
-0.035048,2.32
-0.03504,2.32
-0.035032,2.32
-0.035024,2.32
-0.035016,2.4
-0.035007997,2.32
-0.035,2.4
-0.034991997,2.32
-0.034984,2.32
-0.034975997,2.4
-0.034968,2.48
-0.034960003,2.4
-0.034952,2.32
-0.034944003,2.32
-0.034936,2.32
-0.034928,2.4
-0.03492,2.4
-0.034912,2.4
-0.034904,2.32
-0.034896,2.32
-0.034888,2.32
-0.03488,2.48
-0.034872,2.32
-0.034864,2.4
-0.034856,2.32
-0.034848,2.32
-0.03484,2.32
-0.034832,2.32
-0.034824,2.4
-0.034816,2.4
-0.034808,2.4
-0.0348,2.32
-0.034792,2.4
-0.034784,2.4
-0.034776,2.4
-0.034768,2.4
-0.034759997,2.32
-0.034752,2.32
-0.034743997,2.4
-0.034736,2.32
-0.034727997,2.48
-0.03472,2.4
-0.034712003,2.32
-0.034704,2.4
-0.034696,2.32
-0.034688,2.4
-0.03468,2.4
-0.034672,2.4
-0.034664,2.4
-0.034656,2.4
-0.034648,2.32
-0.03464,2.32
-0.034632,2.32
-0.034624,2.32
-0.034616,2.4
-0.034608,2.32
-0.0346,2.32
-0.034592,2.4
-0.034584,2.4
-0.034576,2.4
-0.034568,2.48
-0.03456,2.4
-0.034552,2.32
-0.034544,2.32
-0.034536,2.4
-0.034527997,2.4
-0.03452,2.32
-0.034511997,2.4
-0.034504,2.32
-0.034495997,2.48
-0.034488,2.32
-0.034479997,2.32
-0.034472,2.4
-0.034464003,2.4
-0.034456,2.4
-0.034448,2.4
-0.03444,2.32
-0.034432,2.4
-0.034424,2.4
-0.034416,2.4
-0.034408,2.4
-0.0344,2.4
-0.034392,2.32
-0.034384,2.32
-0.034376,2.32
-0.034368,2.32
-0.03436,2.4
-0.034352,2.4
-0.034344,2.48
-0.034336,2.32
-0.034328,2.48
-0.03432,2.32
-0.034312,2.32
-0.034304,2.4
-0.034296,2.32
-0.034288,2.32
-0.034279997,2.32
-0.034272,2.32
-0.034263997,2.32
-0.034256,2.4
-0.034247997,2.32
-0.03424,2.32
-0.034232003,2.4
-0.034224,2.32
-0.034216003,2.32
-0.034208,2.4
-0.0342,2.32
-0.034192,2.4
-0.034184,2.32
-0.034176,2.32
-0.034168,2.4
-0.03416,2.32
-0.034152,2.4
-0.034144,2.32
-0.034136,2.4
-0.034128,2.32
-0.03412,2.4
-0.034112,2.32
-0.034104,2.4
-0.034096,2.32
-0.034088,2.4
-0.03408,2.4
-0.034072,2.32
-0.034064,2.32
-0.034056,2.32
-0.034048,2.32
-0.03404,2.4
-0.034031997,2.48
-0.034024,2.32
-0.034015997,2.4
-0.034008,2.4
-0.033999997,2.32
-0.033992,2.4
-0.033984003,2.4
